[-20, 39, -67, 35, -82, 99, -98, -41, 1, 66, 92, -79, -19, 73, -94, 41, 79, -4, 93, -38, 72, -57, 3, -4, 15, -40, -73, -70, -53, 55, 100, 47, -72, 59, -92, 71, -84, 64, -100, -62, 98, -1, 87, 35, 15, -77, 3, 49, 58, 43, -3, -44, 60, -18, -57, -86, -2, 15, -52, 6, -97, -48, -48, 77, 73, -87, -73, -25, 84, 64, -28, -31, 35, 67, -21, 46, 55, -48, -3, -23, 60, -27, -52, 19, 44, 62, 30, -95, -22, 100, 41, 48, -91, 89, -11, 66, -51, 65, 99, 12, 75, 62, 92, 17, -60, -7, -63, 87, -34, 3, -80, 71, -51, -68, -33, -75, -69, -28, -50, -4, 99, -17, -29, -97, -64, 16, -93, -25, -29, -50, 25, -11, 83, 34, 68, -3, -4, -74, 89, 0, -74, -39, 17, -8, 10, 22, -22, 16, 89, 88]
[62, 56, -1, -48, -76, -36, 23, -85, -9, 5, 71, 47, -39, -84, -3, -84, 98, -16, -83, -91, -13, 92, -57, -70, -10, -99, 57, 1, -65, -97, 52, -25, -73, -58, 12, -94, -16, 66, -53, -12, -38, -93, -46, -7, -95, -85, 81, -43, -12, -87, -25, 58, -55, 3, -57, 59, 21, 98, 15, 78, 30, 2, -80, 85, -23, 14, -71, 77, 90, 7, -60, -78, -26, 60, 36, 96, 63, -8, 65, -40, 45, -6, -58, 17, 97, -72, 6, 61, -92, 96, -73, -5, -24, 56, 33, -5, -83, 35, 1, 82, -31, -86, -43, 41, 25, 9, 93, 77, 51, -25, -38, -36, 94, -58, -73, 96, -9, -98, -85, 50, 30, 33, 46, 43, -28, -87, 31, -11, -42, -63, -97, 28, 42, 3, 91, 54, 73, 87, -61, -88, 76, -46, -15, 95, 58, 13, -74, 85, 30, 38]
[7, -95, -52, -66, 5, -56, -43, 50, 3, 71, 96, 97, 79, -23, 70, -12, -89, 50, 11, -33, -82, 98, -61, -68, 71, -17, -55, 56, 13, 24, -57, -65, -63, 30, 75, 67, 9, 58, -3, 93, -52, 69, 49, 65, -76, 32, 86, -72, 22, 29, -14, -71, -87, 92, 38, 58, -25, -71, 66, -20, 0, 14, 9, -27, 28, -31, 59, 1, -36, 17, -16, -93, -11, 69, -81, 23, -6, 45, 52, 30, -2, 3, -100, -40, 91, 68, -25, -71, -62, -48, -76, -8, 30, -73, 89, 53, 58, 80, 43, -26, 6, -83, -26, 82, 97, -52, -79, -76, -76, -44, 30, 57, -48, -55, 81, -64, 31, 49, -10, -47, -54, 51, 98, -57, -52, 32, -88, 48, -78, -24, -12, -70, 72, -7, 9, -57, -53, -85, -77, 27, 60, -73, 91, -100, -54, 100, -39, 41, -54, 61]
[69, 64, -97, 15, -70, -40, -99, 13, -30, 19, -82, 64, 46, 43, 15, -58, 35, 38, 13, -79, -61, -58, -48, 75, -80, 62, 51, 30, 90, 21, -28, -72, 5, 80, 10, 32, 33, -18, -77, 9, -92, -16, -4, 70, 65, -58, 53, 51, 10, -58, 7, -25, -1, 19, 15, -6, -94, -15, -21, 65, 63, 42, 44, -31, -22, -30, 17, -56, -11, 31, -93, -83, 76, -15, -9, 36, 46, -25, -2, 100, -24, 100, -59, 90, 40, 13, 99, -71, -5, -23, 73, 76, 76, -72, -73, -96, 16, 51, -52, -60, 86, 28, 3, -13, -30, -3, -50, -21, 13, 72, 18, 71, -86, -47, -84, -49, -58, -85, -86, -96, -92, -78, -39, -43, 57, 76, 53, -94, -98, -15, 57, 78, -24, 24, 91, -3, 78, -76, -46, -71, -82, -68, -54, -41, 3, 70, -63, 37, 60, 23]
[52, -76, -56, 22, -31, 22, -86, 81, 29, 26, -1, 1, 22, -13, 91, 33, 14, 26, -1, 57, -36, 2, 65, -71, 53, -87, -52, -3, 17, 51, 66, 94, 39, 3, 39, -64, -72, 28, -36, 95, 53, -19, 31, 69, 99, -22, 1, -51, -30, 35, -53, 15, 16, -12, 92, 98, -26, 56, -54, 71, 87, -96, 92, 85, 50, 78, 83, 58, 12, 41, 82, -19, -27, -19, -16, 40, -89, 35, -25, -52, 57, -84, 70, 24, 49, -100, 37, -79, 62, 92, 33, 0, 92, -81, -65, -57, 80, 74, -43, 3, 14, 87, -66, -80, -51, 14, -44, 81, 4, -27, -21, 51, 15, 9, 1, 86, -87, -24, 54, -94, 83, 18, 95, 82, -89, -87, 86, 86, 82, 20, 75, -49, -23, -93, 48, -45, -36, -48, 63, 1, 60, -35, 54, 58, 63, 28, -48, -68, 59, 26]
[8, -89, -21, -39, -92, 81, -70, -72, -10, 49, 40, 55, -29, -7, -21, -83, 17, 14, -15, -25, -47, 69, 1, 0, 69, 91, 69, 57, 63, -7, -91, -74, 42, -37, 90, 0, -66, 88, 73, 87, 61, 42, -35, 26, -56, -87, -58, 43, -5, -45, 26, 16, 35, -24, 70, -49, 55, -24, -60, 73, -40, 46, -76, 25, 4, 7, 26, -47, -86, -78, 37, -31, -40, -59, 56, 55, -21, 95, 61, 56, 27, 99, -94, 26, -28, -59, -4, -22, -91, 72, 21, -77, -62, -12, -80, 82, 51, -55, -2, -30, -70, 2, 58, -30, 29, -10, -56, -97, 2, 87, 20, -13, 53, -39, -9, -35, 44, 9, 73, 70, -37, -63, 2, 57, 60, -80, -85, -8, 24, 25, -59, -88, 35, 92, 83, -35, -44, -19, 89, -61, -53, 1, 38, 43, 93, -46, -29, 37, -72, 56]
[-26, 32, -12, 80, -5, 13, -93, 31, 29, -34, 6, -79, 57, 67, -77, 81, 34, -60, 17, 72, 26, -42, -75, -99, 11, -83, -19, 14, -98, 57, -66, 99, -11, -94, -50, -38, -66, -46, 58, 21, -30, -77, 85, -17, 86, 20, 43, 90, 14, 5, 46, -9, -45, 49, 86, 52, -4, -59, 58, -14, -25, -7, 63, 39, 17, 95, -97, 26, 65, 82, 22, -22, 48, -56, -14, 17, -66, 13, 85, -17, 76, 56, 30, -24, 2, 12, -75, -2, -7, 16, 84, -1, -51, -7, 96, 12, -38, -33, -31, 4, 44, -19, -62, 100, -53, -74, 56, -16, -23, 92, 24, 88, 48, 12, 24, 75, 11, 24, -57, -66, 41, -39, 5, 1, 71, 37, 13, 33, -61, -9, -32, 80, -38, 82, 33, -66, -58, -96, 60, -55, -52, -29, -26, 69, 10, -41, 18, -62, 33, -70]
[-40, -35, 20, -83, 79, -82, -7, -4, 41, -89, 93, 88, -95, -36, -7, -54, -46, 39, -84, -83, -65, -84, 57, -2, 90, 9, -50, 76, -97, -46, -83, -75, -4, -70, 40, 73, -68, -20, -38, 97, -64, 73, 43, -61, 74, 24, 29, -69, -94, 31, 7, -67, -49, -86, -56, -79, 77, -30, 6, 39, -47, 78, -72, 8, -68, -19, 58, 36, 42, -14, -73, 3, -34, 59, 24, 87, 4, -20, -58, -77, -80, 68, -60, -74, -91, -17, 76, 55, 44, -90, 67, 1, -75, 18, 54, 99, -56, 100, 0, -85, 55, -46, 32, 48, -35, 98, 77, 72, -61, 49, -75, 87, -15, 0, -87, 39, -31, 42, 58, 79, -30, -42, -21, -81, 89, -39, -63, -67, -88, 36, -22, 50, 12, 81, 92, 92, -67, -57, 55, -21, 64, -71, -28, 73, -41, 32, -67, -28, -75, -13]
[-55, 20, -29, 65, -71, 85, -19, -57, -16, -9, -97, 17, -14, 20, 1, 27, 79, 44, -16, 66, -8, 61, 62, -64, 4, 21, 73, 87, 6, 18, -55, -39, 61, 15, 48, -86, 55, 41, -100, -67, -83, -47, 9, 15, 78, 19, 62, 26, 72, 81, -100, -97, -17, 47, 32, -82, 16, -54, 50, -17, -65, -46, -90, -92, -87, -33, -20, 21, -63, 64, -98, -45, 44, 69, 93, 94, 14, -13, -15, -16, 50, 80, -90, -98, 30, -73, 12, -56, -23, -1, -92, 82, -84, -76, 5, 76, -58, -89, 98, 26, -61, 83, 86, 20, -79, -97, -81, 2, 97, 84, 86, 64, -60, 12, -55, 20, 34, -1, -66, -21, -50, 85, 90, -84, 64, 17, 11, -47, 91, -77, 76, -4, 51, -55, 8, 6, -48, 51, -96, 2, -65, 1, 50, -5, -31, -49, -65, -80, -23, -99]
[59, 13, 48, -28, 99, 86, -16, 55, 37, -17, 68, -21, -88, 61, 1, -40, 42, 46, 3, 10, 66, 1, 11, -75, -77, -25, 36, -18, -41, 31, 72, 66, -64, 29, -31, -63, -47, 41, 92, -41, 22, -7, -86, -34, 72, 81, 24, 22, 94, 96, 35, 8, -58, -99, 34, -95, 92, -24, -43, -88, -63, -57, 49, -87, -4, -94, 72, 75, -13, -72, 25, -71, 19, 16, -16, -17, -73, -79, -98, 22, 30, -48, 87, -93, 4, 66, 29, 1, -22, -46, 96, 26, -8, 26, -55, 93, 10, 0, 43, 91, 86, -79, -2, 18, -77, 29, 98, 46, -27, -59, -5, 37, -17, 2, 22, 5, 20, 30, 56, 53, 87, 99, -58, 3, 44, 87, 26, -84, 15, 99, -22, -84, -76, 33, -6, 61, 100, -64, -90, -60, 91, 3, 16, 64, -79, 68, -8, -46, 72, -22]
[26, 24, -67, -38, -12, -42, -80, -34, -62, 15, 3, -82, 66, 75, -6, -13, 12, 54, -54, 7, -76, -89, 13, -82, -75, 91, -31, -84, -33, -89, 16, 63, -48, 75, 7, -2, 63, 44, 96, 36, 63, -1, 15, 48, 55, 22, 23, -6, 61, 50, -95, 73, 84, -92, 45, -4, -99, 53, -25, 81, -49, -7, 56, -35, -76, 36, 58, -42, -54, 91, 16, 62, -68, -90, 34, -16, 20, 65, 97, 81, 29, 0, 41, 79, 2, -13, -9, 99, 96, -17, -2, 21, 65, -79, 38, 67, 76, -83, -1, -54, -37, -79, 94, -29, -52, -14, 43, 9, 89, 48, 81, 26, 16, -80, -29, -85, 97, -5, 0, 84, -13, 80, 96, 68, 94, 20, -4, 54, -46, -89, -59, -39, 86, -58, 61, 13, 46, 12, 16, 11, 6, 47, -100, -93, 21, 77, -54, 59, 52, 6]
[-69, -50, -30, 48, -68, -80, -65, 38, 67, -46, -59, -82, -74, 8, -9, -12, -95, 21, -80, 42, 68, -57, 32, 94, 96, -93, -34, 50, 77, 58, 15, -34, -67, 7, -20, 44, 91, 55, -25, 73, 41, -69, -98, 34, 39, 37, -87, 98, -31, 3, -48, -40, -100, 91, 26, -9, -1, 45, -99, 40, 86, 31, 31, 91, 57, -84, -3, 60, -66, 45, 14, 29, 82, 46, 55, 52, -41, -93, -1, 90, 88, -49, 5, 12, -83, 28, 6, -7, -96, 56, -56, 76, 94, -18, 18, -94, -65, -68, 78, -53, 35, -98, -21, -73, 74, -96, -5, -22, -5, 6, 8, 86, -55, 6, 57, -61, -90, 7, -45, 81, -77, -6, 4, 72, -26, 96, 54, 64, 34, -59, 54, 86, -47, -25, 22, 95, 34, -23, -93, 11, -15, -35, -28, -56, -18, -38, 70, -87, -21, 80]
[-97, 80, 87, -20, 71, 68, 25, -84, 44, 9, -2, 41, -89, -33, -55, 98, 97, -32, -27, -66, 70, 50, 61, -10, -81, 28, -84, 40, 17, 14, -74, 72, 62, 98, 98, 35, 61, -21, 28, -70, 59, -83, -13, 90, -93, -91, 39, 52, 39, 68, 50, -40, 86, 48, 27, 84, -52, -22, 19, -59, -19, -17, 73, 33, -37, 15, -63, -86, 1, -14, -51, -26, -62, 6, 96, -38, 79, -76, 4, 72, 11, 76, 44, -66, -69, -80, -93, -9, 72, -57, -30, -88, 13, 48, -57, -90, -26, -99, 64, -30, -47, -77, 41, 60, 23, -55, -73, -60, -93, 6, 50, -31, 28, -9, 4, 17, 8, -89, 71, -6, -37, -49, 84, 40, 0, -46, 4, 83, 53, -93, -48, 45, 42, -95, 23, 19, 85, 80, -43, 60, -21, 5, 68, -21, -73, 12, -63, 11, -65, 46]
[-15, 40, -44, 8, 83, -83, -8, -30, -8, 21, -60, 95, 55, 61, 93, -8, -13, -6, 39, -67, -73, 6, 71, 59, 40, 61, 97, 48, 80, 51, -28, -85, -99, -3, -63, -14, -44, -65, 54, 72, 49, -87, 23, 35, -73, -60, 100, -52, 95, 25, -17, 17, 61, -99, 25, -50, 85, -27, -40, 29, -79, -84, -36, -32, -27, 3, -92, -84, -94, 52, 7, -68, 87, -26, -23, -32, -47, 37, -80, 12, 20, -86, 9, 6, -48, -52, 95, -40, 85, -69, -37, -100, 28, -73, 82, 18, -78, -96, 39, -20, 38, 94, 22, 57, -37, -57, -20, -2, 11, 10, 90, 99, 15, -14, -71, -16, 90, 10, 31, -80, 18, -98, -29, -21, -25, 33, -4, -15, 29, 67, 51, 62, -24, 76, -1, 81, 84, -89, -97, -38, -99, -100, -76, -26, 97, -72, 53, -52, 30, 14]
[-7, -70, 53, 20, -55, 80, 88, 97, 96, -2, 64, 34, 87, 96, -88, 92, -3, -84, 56, 28, -24, 46, 89, 17, 40, 89, -30, -48, -43, 38, 65, -17, -38, -31, 15, -26, -79, -39, -61, -23, -28, -41, 86, -30, -47, -58, -61, 55, 18, 86, -90, -46, 94, -74, 3, -13, 42, 84, 46, -80, -41, -79, -92, 67, -64, 100, -82, -24, -12, 96, -12, 28, -83, -79, 64, -53, 9, 98, 76, 71, 10, -50, -33, 53, -87, 61, 5, -89, -49, -6, -49, 67, 73, -11, -45, 5, 64, 39, -49, 89, 48, 63, 13, 74, 98, -14, -41, -79, -30, 95, -44, -89, -12, 78, 71, -13, -61, -71, 20, 26, -17, -17, -87, 74, 100, -52, -25, 47, 69, 88, -89, -68, 61, 23, 20, 90, 54, 24, -99, 58, 46, 88, 89, 70, 70, 84, -28, -5, 83, -2]
[-27, -53, 43, 49, -4, 55, -77, -78, 80, 77, -64, 8, 21, -18, 49, -69, 25, 31, -87, 33, -65, 53, 3, 32, -5, -64, 3, 100, 14, 85, 14, -96, -49, -8, -46, 78, 56, -2, 8, -35, -4, -88, 53, 54, -65, -53, 70, -31, 52, 8, 96, 47, 53, 40, 26, 100, 15, -83, -64, 10, -79, 16, -68, 77, -73, 37, -24, -85, -91, 24, -18, -89, -51, 81, 89, 15, -32, 37, -10, 53, 79, -11, -77, 39, 52, 3, -21, -30, -53, -33, -44, 58, -43, 58, -22, 20, -35, -30, -74, -6, -8, -63, 97, -82, 63, -11, -4, 99, -88, -40, 15, -25, 33, 3, -26, 53, -91, -32, 5, -95, 78, 23, -100, -93, -66, 94, 99, 91, -80, -55, -11, 44, -69, 62, 54, 65, -31, 83, -13, -69, -63, 57, 39, 52, -17, -39, -64, 42, 86, -75]
[-12, 9, -93, 25, 45, -51, 9, -77, -68, -94, -47, 94, 9, 19, 77, 28, -87, -44, 98, -21, -39, -11, 77, -10, 32, -17, 6, 50, -1, -8, 60, -1, 41, 62, -82, 49, -17, -58, 76, 18, -23, 59, 38, 80, -83, 8, -85, -72, 44, 73, 93, 53, -70, -34, -29, 9, -9, 55, -90, 41, -82, 73, -16, -86, 51, 49, 52, -39, -23, 77, -55, 36, 24, -69, 65, 31, 24, 8, -36, 28, 59, 96, 23, -91, 86, -14, 48, -50, -54, 83, -98, 93, 74, 18, -73, -34, 64, 65, 0, 77, 43, 26, 11, -77, 68, -1, -24, -60, 60, -21, 77, 24, -81, 16, -92, 11, 41, -15, -65, -85, -39, 76, 37, -32, 35, 88, 31, 29, -96, 14, -53, 95, 3, 75, 21, 9, -72, 47, -6, -52, -22, 41, -72, -48, 37, -1, -73, 97, 10, 97]
[-74, -58, 58, 38, -94, 62, 89, 55, 40, -39, 24, 12, -55, -58, 74, -63, -1, 58, 100, 72, 30, 43, 64, 37, 24, -77, 23, -66, -25, -51, -23, 93, 91, -92, 8, 89, -21, -84, 69, 13, 28, -69, -52, -13, -88, -4, -41, -5, -64, 8, -94, 71, -3, -17, 26, 74, -57, 86, -59, 96, 81, -26, 23, -34, -61, -5, 62, 45, 79, 11, 99, -34, -57, -17, 21, -41, 73, -47, -9, 22, -28, 47, 41, -11, -12, -28, 55, -56, 80, 46, 1, -94, 5, 8, 99, -82, -91, 31, 64, -63, 47, -60, -19, 15, 24, 87, -57, 18, -30, 94, -40, -57, 16, 22, -96, -29, 94, 43, -94, 37, 66, 27, 46, -23, -27, -77, 33, 21, -45, -81, -71, 86, -13, -97, -88, -81, 23, 0, 44, 100, -32, -13, 21, -90, -33, -31, 72, -47, -42, -33]
[-13, -52, 77, -11, -21, 68, 77, 11, -100, -68, -51, 86, -99, 68, -6, 73, -61, 79, -26, 11, -43, -2, -10, -91, 17, -18, -95, -25, -54, -44, -62, -66, 14, 60, 41, -78, -71, 59, 88, 76, -70, 61, 38, -33, -43, -52, -33, -58, 81, -18, -84, 7, 47, 73, 0, 11, 7, 62, 27, 44, 85, -31, 53, 82, 10, 1, 67, 46, 38, -90, -40, 43, 24, 33, 42, -20, 55, -33, -22, -37, 21, 8, -59, -25, 50, 96, 50, -49, -84, -49, -9, 7, 67, -56, 97, 17, -77, -83, 70, 22, -92, 50, 99, 45, -38, -92, 58, -77, 55, -31, -97, -45, -55, -17, -49, 58, 65, -34, 33, 2, 46, 13, 78, 0, 86, -43, 40, -44, 45, 0, -52, 22, -50, -2, 56, 60, 91, 20, -25, 31, 69, 32, -86, 31, 12, 70, 40, -33, -100, 55]
[-5, -51, -45, -18, 28, -38, 27, 6, -18, -22, 41, -32, 14, -97, -75, 93, 31, -4, 52, -82, -92, 74, -6, -35, 48, 64, -23, 70, -68, 73, 4, -67, -95, 17, 22, -60, 96, -9, 35, -92, -89, 59, -43, -60, 80, 3, 21, 57, -79, -51, -40, -98, -73, -57, 18, 61, 87, -15, 72, 73, -43, -55, 82, -49, 69, 69, -95, -5, -84, 53, 90, -69, 11, 44, -61, 15, -9, -42, -38, 98, 31, 94, -45, -11, -12, 64, 39, -18, -54, 26, 49, -55, -23, 8, 84, 18, 9, -83, -83, -80, -46, -96, -43, -40, -53, 12, 74, -88, -55, -88, -53, -96, 44, 49, 9, 32, 90, 37, 41, -18, -89, 14, 18, -17, -30, -5, 65, 60, -34, -16, -82, 79, 16, -78, -62, 62, -48, 91, 44, 58, -37, 8, -21, 4, 75, 32, 41, 42, -24, 71]
[-72, 29, -46, -7, 82, -98, -78, 84, 26, -83, 86, 24, 35, -66, -87, 2, -48, -64, -56, 70, -31, 84, -59, 10, 51, 58, 99, 34, 58, -4, -81, -85, -47, 95, 26, 86, -93, -88, 9, -28, 9, -57, -14, -79, 63, -24, 0, -91, 94, 58, 13, 71, -83, -92, -78, -95, -2, -13, -8, 54, 26, 55, -24, 16, 100, -95, 55, -44, -27, 38, 56, -4, -97, 56, -57, -92, -96, 23, -86, -71, 27, -83, 58, 25, 99, 35, 53, 92, -51, -29, 89, 85, 2, -82, -22, 4, 70, -66, -87, 92, -51, 28, 28, -41, 53, -100, 99, -5, 59, 74, -19, -70, -66, -80, -64, 50, 5, -2, 48, -42, 53, 80, -17, 71, -61, -87, 59, 29, -38, -65, -11, 58, 80, -86, 13, -80, 97, 28, -85, -90, 94, 98, 80, 71, 63, 97, 41, 94, -83, 20]
[-29, 52, 53, -87, 59, 39, 72, 24, 13, 35, 81, 64, 82, 33, 17, 23, 83, 27, -42, 19, -86, 77, -54, 86, 85, -65, -24, -34, 1, -57, -3, 24, -49, -9, 26, -12, 76, 59, -77, -73, 64, 4, -75, -63, -10, -23, -35, -83, -76, 66, -21, -96, 69, -54, -58, 91, 5, 17, 60, -64, -49, -96, 64, -93, 2, 41, -11, -62, 65, -28, -48, 26, -61, -6, 80, 26, 37, -32, 80, 49, -40, -6, -41, -8, -62, 60, -53, 62, 18, 98, -48, -98, -37, -92, 20, -70, 94, 14, -48, -32, 59, 43, -81, -66, 43, 32, -33, -24, -21, -33, 66, 31, -1, -32, 67, 76, 52, 1, -51, -50, -49, -53, 94, 57, -7, 67, -32, -6, 24, -67, -41, 61, -66, 80, 46, -29, 57, 36, -91, 97, 25, 59, 82, -67, -16, 63, -54, 77, 11, -58]
[11, 32, -83, 75, 15, -97, -10, -74, -19, -94, 22, 69, 70, -82, 95, -30, 43, 27, 97, 34, -84, -100, -47, -9, 69, -88, 74, -66, 98, -27, -63, 34, -36, 17, 13, 44, 79, 88, -13, -64, -47, 30, 31, 77, 74, -70, -15, -91, -83, 38, 29, -70, -67, 89, -63, 99, -84, -26, 83, -87, -65, 78, -80, 12, -29, -68, 11, 82, 46, 7, 80, -55, 40, 41, -9, 28, -73, 98, -56, -41, -25, 21, -27, 90, -91, 27, -13, 72, -55, -55, 32, 86, -76, 80, -72, -60, -27, -23, 21, -52, -6, -18, 0, -61, -4, 17, 10, 54, 37, 17, -71, 28, 6, -49, 52, 44, -6, -30, -91, -30, 41, -35, -15, -70, 9, 13, -58, -3, 37, 17, 33, -18, 63, 59, -42, -33, 56, 22, 52, 66, 46, 89, -2, 21, -82, 16, 5, -29, -83, -13]
[-17, -55, 68, 38, -55, -13, 24, -55, -5, -31, -46, -21, 40, -41, -69, -19, 54, -64, 57, -21, 83, 84, 16, -13, 23, 59, -61, -15, 13, 52, -49, -48, 47, -2, 83, -68, -26, -97, -32, 46, -79, 16, -55, -82, -26, -30, 8, -62, -58, -100, 19, 57, -88, -6, -99, 28, 2, 65, 43, -98, -38, 54, 6, 28, -42, 44, 78, -62, -80, 84, 60, -56, 69, 3, -21, 41, 74, 39, 83, -4, -94, 19, -79, 6, -95, -47, 25, -12, 55, -37, -48, 49, 50, 98, 58, -1, 90, -75, -7, -22, 100, 42, -52, -40, 90, -6, 74, -47, -99, 40, 58, -49, 20, 87, -83, 45, 18, -46, 80, 33, -63, -8, 89, 73, 30, 77, 42, 53, 67, -12, -85, -92, 92, -21, 5, -90, 12, -73, 49, 39, -51, 74, -90, -82, -60, -87, 69, -55, 76, -100]
[-12, -66, -18, -84, 66, -86, 21, -94, 16, -59, -59, 75, -51, -1, 62, 5, -1, 63, 77, -51, -77, -6, -87, 31, 22, 1, 63, -65, -46, -100, 31, 31, -80, 67, -46, 2, 97, 99, 68, 21, 13, 73, 34, -71, 81, -96, -64, 78, -63, 20, -30, 27, -92, -7, 54, 77, 47, 50, 58, -75, -69, -97, 58, 34, -51, 48, -45, 73, 100, -17, 68, 85, -90, -89, 54, -85, -34, -83, -40, -26, -67, 81, -79, -51, 49, -65, -60, -90, 99, -27, 65, 0, -15, -62, -50, 45, 72, 92, 32, 10, 72, 41, -29, 16, -60, 11, -35, 64, 88, -87, -74, 5, 82, -47, -83, 85, 30, 21, 92, -100, -19, 14, 8, -46, 41, -73, -97, 67, 18, -57, 77, -4, -86, 54, 65, 48, -23, 92, 21, 64, -18, -4, 96, -47, 43, 58, -50, -5, 40, -22]
[-44, 81, 0, 7, 64, 17, 97, 74, -17, -79, 74, 88, 73, -50, 26, -52, -91, -1, 62, 95, 27, -51, -38, 38, 60, -23, -25, 58, 27, 61, 27, 47, -8, -68, 69, 5, -61, -89, -72, 78, 28, -72, 18, 13, -27, 69, -89, 69, -75, 14, 14, 21, -35, 21, -35, 71, -23, -79, 41, 26, -15, 46, 36, -90, 82, 80, -52, 50, 4, -17, 40, -78, 35, -9, 19, 77, 84, 50, 11, -44, 79, 18, 78, -46, 59, 45, -35, 43, -55, -50, 67, 74, 38, 0, 59, 25, -28, -11, 53, 2, 54, -97, -34, 89, -90, 7, -12, 85, 56, 44, 7, 7, -4, 70, 63, 38, 22, 62, 19, 72, 72, -90, 81, 28, 8, -9, -24, 42, -81, -61, 34, 92, 43, 69, 3, -99, -79, -73, -43, 44, -65, 64, -71, -78, -34, 2, -95, -25, -85, 7]
[80, -90, -88, -16, 74, 7, 35, 85, 67, 41, 55, 33, 24, 12, 41, 79, 73, -5, -89, -7, 10, 23, 91, 94, -62, -13, -26, -35, -95, -52, 30, -47, -91, 37, 67, 71, 94, -96, 92, 61, 4, 20, 73, -88, 8, 15, 94, -63, -96, -28, 37, -91, 88, 86, -86, -31, -15, 79, 44, -85, 100, -46, -51, -63, -23, -25, -99, -41, -54, -53, -42, -3, -86, 12, 70, -39, 79, 41, 99, -75, -53, 88, -98, 12, -28, 1, -28, -75, 89, 43, 42, -66, 90, -65, -27, 9, 65, 32, 49, -38, -51, -88, -9, 35, -67, -40, -10, -32, 59, 51, -22, 79, 45, -35, 79, 63, -67, -48, 97, 48, -54, 80, 43, 1, 6, 32, 82, -95, -45, -82, 66, -48, 75, -78, -85, 3, -33, 90, -76, -8, -6, 54, -2, -77, -37, 9, 11, 5, -28, 62]
[-97, -90, 13, -22, 46, 32, 93, 68, 29, -50, 93, 52, 39, -55, -64, 46, 90, -64, -82, -69, -37, -76, 67, 20, -71, 21, 71, 100, 0, -14, -30, 5, -25, 63, 30, -72, -42, -16, -43, 11, -86, -32, -97, -9, 17, -74, 1, -91, -17, 47, 90, -22, 27, -42, -79, 63, 16, -59, -88, 33, 27, 16, -77, 17, -69, 85, -28, -88, 79, -65, -26, 30, -84, -42, 5, -33, -86, 52, -56, -65, 99, 12, 35, -64, 17, -70, 55, 97, 61, 90, -92, 82, 33, -79, 96, 87, 58, 61, 16, 48, 56, 44, 15, -83, 65, 66, -39, 24, -57, 31, 53, 37, 33, -100, 84, 51, -70, 26, 28, 68, -95, -45, 40, -94, -58, 24, 51, 30, 72, 28, 65, 2, -15, -53, -51, -11, 51, 47, -20, -88, 83, 16, -3, 31, -41, 64, 49, 25, -73, -80]
[12, -83, -46, -72, -94, 56, -68, -20, 47, 63, 31, 69, 31, 43, -55, 70, -72, 92, 96, 90, -61, 39, -35, -24, 94, 34, -60, -32, -30, 85, -51, -9, 33, 45, 33, -50, 20, 96, -57, -78, -89, -7, 58, 95, 75, 94, 92, -53, -53, -42, 95, 20, 47, -4, 84, 36, -17, -43, -21, -29, -21, -83, 27, 28, -88, 0, 47, 59, -27, -21, 94, 38, 73, 30, -87, -17, -65, -46, -82, 80, 82, -32, -29, -18, 47, -24, -73, 57, 36, 55, 2, 89, 57, 87, -44, -40, -41, 1, -56, 94, 87, -78, -15, -3, -58, 87, -31, 24, -38, -88, 82, 73, -53, -32, 17, -98, -50, 21, -5, -4, 59, 64, 13, 94, -7, -76, -56, 40, -88, 45, -72, 84, -59, -73, -57, -68, -4, -75, 33, -37, 17, -91, 60, 92, -78, 58, 91, -25, -80, 3]
[-12, -46, -32, -55, 33, -72, 3, 66, -90, -93, -85, 39, 96, -63, -54, 97, -45, -14, 18, 16, -49, 31, -39, 66, -99, -29, 16, 59, -27, -86, 100, -52, -73, -69, 15, -57, -27, 75, -25, -18, 6, 0, -50, -4, -2, -79, 8, 79, 70, -11, -13, 99, -13, -27, -78, -100, -83, -7, 78, -8, 90, -79, 100, 82, 1, -99, -20, -38, 99, -16, -82, 35, 48, -10, 40, -4, 6, -98, 61, -96, 99, 79, -81, -79, 36, 35, 42, -46, 6, -44, -89, 84, -4, 27, -94, 35, -98, 48, 33, 52, -68, 29, -43, -24, -92, -20, -32, 55, -58, 71, -88, -18, -66, -93, 59, 26, 29, 58, 73, -42, -43, 77, 14, 1, -80, -81, -98, 80, -45, -57, -31, -36, -60, 56, 83, -70, -39, -85, 90, 46, -76, -100, 79, -32, 0, 19, 59, -20, -78, 58]
