[-6, -16, -96, -68, -34, 19, -37, -17, -86, -59, -16, -89, 44, 47, -46, -65, -65, -69, 19, 98, -52, 53, -68, 22, -87, 8, -51, -37, -13, 28, 95, 64, -27, 86, -27, -23, -79, -90, -33, 74, 16, -19, -76, -99, -87, -20, -8, 30, -92, -4, -72, -52, 20, -90, 16, -71, 19, -60, 39, -80, -25, 24, 98, -88, -85, -56, -68, -63, -7, 36, 14, -39, -80, 62, 83, -11, 49, 17, 55, -55, -54, 92, -12, 50, -2, 92, 76, -37, -83, 52, -61, -62, -39, 40, -54, -61, 86, -22, -23, 60]
[-36, -60, -42, -100, 30, -52, 88, 2, -49, 4, -39, -37, -32, 99, -66, -18, 79, 81, 75, 87, -77, -96, 48, 59, -100, -12, -54, -70, -75, -96, 75, 0, -66, 4, -34, 88, 36, -6, -89, 20, 49, 21, 62, -65, -38, 90, -46, -21, 54, 2, -25, 92, 94, 43, -49, -85, 18, -94, -28, -51, 58, 15, 85, -10, 69, -50, 58, -73, -9, 66, 72, 14, -56, -86, -26, -44, 27, 90, -33, 85, 8, 93, 67, 37, 38, -87, -66, 55, -96, 56, -32, -97, -75, 76, -90, -38, -31, 86, 64, 29]
[-98, 37, -97, 4, 78, 99, -39, 71, 40, 73, 34, 85, 46, -97, 24, 94, -40, 93, 19, 41, 9, -91, 25, -100, -100, -61, -15, -9, -46, -44, -45, 24, -54, -22, -98, -84, 53, 88, -27, -43, 1, -57, 23, 71, 68, 80, -36, -74, 68, 76, 17, -84, 88, -12, -100, 65, -1, 53, -85, 42, -98, 20, 70, -58, -32, -46, 84, 62, -77, 51, -59, 47, -53, 11, -35, -23, 36, -27, -65, -87, -36, -16, 59, -84, 59, -32, 100, -75, -85, -92, 32, -78, -2, 29, 92, -89, 64, -71, 43, 70]
[-3, -42, 71, 61, -42, -63, -52, 100, -98, 5, -74, -66, 37, -85, -36, 13, -75, -23, 32, 35, -91, -9, -95, 34, 42, -71, 25, -63, 50, -63, 21, 75, -39, -7, 76, -52, -13, -47, 72, 63, -84, -76, 90, -93, 12, 12, -54, 79, -49, 39, -52, 4, 40, 25, -5, -7, -53, 79, -27, 44, -67, -5, 64, 47, -6, -59, -57, 0, -91, 3, -15, 27, -60, -21, -92, 26, 88, -18, 6, -78, 62, -51, 28, 59, -54, -52, -81, 25, 27, -2, -6, 2, 41, 85, 68, -22, 64, -84, -94, 65]
[-17, 34, -33, -75, 49, 91, 21, 38, -43, -10, 42, 24, 79, 98, -47, 86, -8, 35, -42, 11, -8, 42, 34, 8, -38, 23, 62, 27, 51, 2, 28, 2, 12, -39, -10, -54, 9, 16, 58, -69, 85, -84, 82, 61, -92, 10, -53, 36, -19, 54, -50, 13, -37, 66, 49, 18, -75, 78, 32, 85, -35, 63, 80, 22, -17, 59, -66, 97, 79, 3, -50, -23, 39, 81, -6, -24, 0, -78, 52, 56, -31, 31, -77, 69, 75, -84, 10, 38, 72, 0, -55, 4, 98, 61, -33, -91, -3, -65, 4, 46]
[24, 62, -92, 79, -14, 33, 98, -18, 86, 50, -25, -61, 53, 94, -32, 99, 77, -42, -56, -76, -29, 20, 46, -71, -57, -87, -54, -27, 52, 51, -16, 93, -12, -65, -3, 78, -78, 1, -4, -19, -10, 16, -68, 23, 27, 20, 80, 58, 6, -94, 72, 76, 81, -9, -79, -86, 96, 29, 26, 36, -68, 16, 61, 81, 72, 57, 38, -52, 66, 42, 78, -97, 73, 72, -47, -42, 77, 100, -59, -78, 21, -86, 56, 100, 65, -25, -32, -15, -32, 51, 1, -87, -89, -7, 65, 28, -14, 59, -33, -41]
[99, -73, -43, 57, -52, -62, -21, -76, -78, 6, -2, -13, 17, -83, -17, -39, 93, 76, 80, -97, -25, 59, -39, -61, -46, 60, -19, -25, -32, 68, 91, -94, 46, 27, -88, -92, -23, -5, -40, -10, -73, 57, -48, 73, -100, 42, -78, 51, 84, 42, -33, -82, -99, -64, -93, 93, 82, -75, 17, 90, -36, -38, 2, -48, -20, 50, 2, -44, 100, 82, -36, -31, -7, -39, -1, 2, -75, 94, -57, -59, 14, -79, 15, -77, -74, 42, -42, -43, 51, 7, -77, 24, 85, -46, 58, 80, -23, 36, -23, -64]
[14, 45, 49, -72, 2, -55, 1, 88, 49, -75, 27, -86, 6, 18, -75, 44, 50, 41, -73, 15, -77, 92, -45, 35, -11, 85, -20, 34, -12, -34, -77, -38, 13, -28, 25, 76, 49, 81, -9, -54, -23, -45, -28, 88, -42, 60, 73, -9, -1, -96, -18, 16, -87, -30, 58, -2, 18, 39, 38, -74, 51, -32, -93, 63, 32, -23, -99, 96, -100, 65, -30, 2, -65, -97, 55, 54, 88, 34, -64, -28, 89, -76, 8, -29, -84, -91, -92, 19, -22, -54, 10, 22, -46, -29, 23, -80, 49, 79, -95, -99]
[68, 34, -70, 77, 0, -98, -75, 92, 45, -2, -60, 96, -8, -97, -90, 44, 94, -27, 7, 64, -25, -68, -42, -11, 61, 44, -36, -36, -14, -13, -82, 33, 22, -41, -82, 72, -88, 50, -29, 88, 99, 25, -28, -55, 54, -14, -50, -47, -25, 0, 80, -86, 96, 19, -3, 21, 50, 58, 17, -42, 16, 71, 10, 91, -50, 62, 92, 3, -100, 18, -55, -75, 79, 11, -20, 23, 80, 56, 47, 4, 26, 63, 47, 90, -92, -65, 99, -55, 91, 80, 73, -52, 23, 23, -26, -80, -80, -61, -26, 96]
[-51, 96, 59, 14, 68, -91, 35, -1, -2, -6, 39, -43, 4, 71, 81, 9, 76, -95, 90, -24, 58, -97, -27, -87, 64, -46, 12, 95, -12, 33, 99, -45, 66, -20, -46, 31, -90, 52, 85, 96, -36, -42, 0, 74, 18, -97, 42, 77, 64, 59, -65, 93, -13, -57, -18, 63, 68, -27, 42, -78, -18, 67, -95, 47, 5, 59, 17, 97, -35, -95, -13, -84, -77, -51, -74, -57, 53, -43, 76, 10, 42, 50, -76, -73, 0, -84, -72, -40, -93, 74, -55, 80, 16, -90, 31, 30, 50, -17, -4, 77]
[-91, -85, -45, 44, -91, -17, -94, -99, 35, 44, 22, -72, -51, 45, 23, -27, -4, 90, 32, -95, -5, 61, -69, -75, 89, -72, -53, 86, 35, -98, 56, -13, -87, -8, 47, 18, -77, -10, -19, -91, 55, -52, 26, 59, 95, -32, 28, 76, 5, -86, -20, 67, 74, -85, -55, -21, 69, 23, -91, 87, 75, 39, 85, -35, 33, 32, 40, 29, 71, 96, -96, -26, -74, -76, 72, 34, 69, 26, -73, -25, -12, -91, -41, -35, -76, 30, 49, 84, -32, 84, -38, 88, -38, -69, -76, 26, 62, -35, 85, 43]
[-92, 18, -24, 79, -78, 94, 12, -20, 21, -72, 32, -65, 42, -97, 57, -74, -39, -10, -9, 8, -36, 15, -84, 21, -68, 33, 49, 66, 40, 25, 0, 17, -85, 61, -43, -16, -22, -21, -76, -82, 8, 92, -4, 73, -25, -11, -8, -72, -62, -45, -85, -16, 9, 99, -19, 54, 94, -21, -18, 60, 35, -30, -9, 65, -62, 48, -4, 99, 66, 56, -56, -42, -59, 41, -11, -66, -80, -48, -24, 54, -43, 21, -72, -44, 12, 21, 29, -54, -85, -49, 68, 100, 35, -92, 24, -89, -94, -43, 38, 25]
[86, 12, -99, 70, -28, -61, -19, -60, -96, -36, 52, -98, -58, -8, -97, -65, 27, 24, 81, -96, 77, -65, 9, 58, 14, 73, 15, 44, 11, 75, -31, 51, -84, -61, 15, 92, 64, -26, -14, 45, -96, 7, -4, 62, 83, -87, -48, -68, 81, -17, 82, 35, 55, -34, 68, 36, -47, -27, -49, -95, -26, 99, 49, 14, -82, 94, -91, 18, 88, -12, 72, 61, -72, -56, -84, -98, -68, -85, -39, 71, 28, 68, -92, 54, -59, 46, 100, -86, 71, 93, 39, -69, -80, -36, 14, 69, -91, -92, -92, -56]
[18, 13, -15, 63, 60, 54, 47, 48, -8, -34, 75, -88, 33, 36, -71, -93, -22, 20, 81, 89, -44, -44, -38, 61, 75, 24, -1, 43, -69, 91, -54, 20, 26, 2, -92, -51, 27, -61, 67, 65, 39, 54, 76, 23, -54, -58, 21, 99, -28, -43, -89, 14, -95, -76, -95, 43, 10, -28, -3, -28, -83, 28, 94, -48, 41, 66, 89, -49, -28, -5, 23, 92, 16, -64, 52, -34, 75, 88, 40, -70, -91, 16, -3, -23, 56, -89, 26, 67, 94, -46, -33, -52, 95, -46, 77, 67, -21, -67, -83, -22]
[32, 95, -71, -9, 11, -50, 35, 48, 8, -62, 16, 92, 61, 23, 36, 57, 67, 2, 86, -58, 53, 41, 84, 39, 90, -55, 47, 52, -30, 83, 71, -6, -61, 99, -12, 74, 3, 41, -57, -91, -17, -18, -63, -61, 66, -86, 37, 12, -42, -91, 66, 23, -69, 39, 63, -84, 47, 90, 79, -85, -68, -8, -94, 69, 63, -81, -26, -42, 86, -57, 37, -15, 26, 46, -97, -50, -81, -24, -46, 48, -11, -3, -21, 36, 69, -39, 23, -64, -45, 8, 87, 57, -85, -97, -3, -45, 40, -88, 76, 17]
[15, 78, -91, -61, 23, -81, 53, -91, -35, 3, 70, 72, -33, 72, 88, -7, -12, 49, 47, -21, -79, -16, 80, 73, 34, -94, -12, 68, 85, -28, 23, -69, 50, 20, 100, -4, 53, 79, -31, -35, 86, -42, -88, -99, 9, 20, -40, 47, -35, 44, 50, -9, -80, -78, 33, -75, -85, 24, 4, 60, 36, 50, -29, 19, -43, -54, -88, 89, -41, -54, 67, 62, -74, 35, -98, 61, -66, 92, -62, -73, 99, -12, -37, 52, 73, -14, -45, -87, 53, 75, 8, 87, 0, 82, -5, 94, 84, -15, 22, -69]
[-9, -8, 30, 34, -28, 33, -15, -25, 65, 22, -82, -10, -24, 88, 73, 74, -24, -62, 41, -48, -18, -42, 52, 0, 47, -36, -20, 59, 61, -98, -21, -97, -10, -92, -55, -61, -12, -8, -41, 9, 33, 54, -13, -36, 52, -15, -2, 53, -53, 70, -98, 67, 21, -26, -67, 75, 22, -63, -10, 79, 78, -32, 63, 26, -65, -84, -80, -56, 62, 99, -15, -3, 63, 29, -72, 96, 92, 5, -95, -55, -29, -5, -10, -84, -73, -75, -48, 69, 79, -82, -18, 5, -32, -46, 12, -78, 7, -13, -64, 13]
[-82, -17, -84, 69, -11, 4, -60, 2, -95, -20, -8, -68, 81, -7, 61, 27, -27, -13, 55, 17, -3, 3, 82, -58, 47, -88, -52, 16, -16, 78, 73, -24, -78, -30, 78, 92, -52, 83, -10, 50, -14, -67, -5, 47, -41, -17, 61, -50, 50, 30, 15, 89, -83, 96, -92, 52, 9, -65, -87, 44, 55, 98, -97, 81, 68, 2, 59, 32, 92, -42, 88, 56, -92, -86, 39, -11, -74, 73, -11, 96, 52, 23, -93, -49, -55, 81, -96, -27, -32, -5, -37, -68, 8, 93, 44, -53, 80, 15, -95, 51]
[87, 22, 85, -21, -48, 53, 64, 28, 3, 61, 44, -87, 55, 28, -69, 41, 71, 11, 28, 21, 45, -77, 29, -58, 49, 22, -63, 40, 75, 66, -72, -27, 88, -54, -4, -78, 78, 18, 57, 85, -39, -7, 85, -39, 89, 50, -89, -96, 78, 81, -11, -81, 44, 36, -70, -88, 3, 25, 42, 28, 13, -72, -100, -74, 55, 17, -71, 72, 34, 1, -71, 42, 48, -35, 86, 66, -22, -7, 10, -55, -57, -58, 96, 4, 68, -24, -66, 69, 47, -31, -11, -99, -91, -47, -38, 65, 20, -4, 59, -30]
[-69, -26, 2, -55, 92, -28, 100, 14, 94, 14, -73, -16, 77, -82, 8, -66, 51, 12, 13, -94, -51, 40, 33, 29, -8, -45, 10, -15, -83, -20, 76, 10, -19, -98, 83, 99, -29, -79, 70, -80, 98, -34, 20, -1, 58, 35, -73, 95, -51, -77, -37, -73, -12, -29, 38, -66, -67, 0, -94, 55, -54, -63, -62, -36, -42, -77, 27, 65, -32, -33, -77, -72, -54, -91, -100, -83, -83, -62, -73, -23, -9, 35, -21, -7, 66, -71, 65, -27, -57, 23, -93, 12, -35, 69, -47, 74, 68, 49, 63, 7]
[38, 80, 20, -95, -49, 5, -47, 25, -38, 34, 21, -47, 80, -27, 24, 56, 55, -58, -56, 49, 41, 55, -46, -36, 99, -37, 53, 65, -46, -79, -40, 56, -66, 28, -45, 63, -98, 86, 55, 7, 66, -30, -67, -57, 76, -4, -81, -9, -46, 8, 98, -13, -98, 93, -2, 1, 47, 28, 2, 56, -91, -94, 5, 50, -48, -31, 80, 43, 74, 46, 89, 76, -34, -19, -80, -96, -37, 50, -36, -47, 88, -38, 30, 22, 100, -81, -75, -83, 89, -34, 85, -1, 62, 88, -81, 90, -24, -38, -5, 98]
[-98, 84, 99, 71, 33, 94, 14, -10, -34, -61, 98, -63, 32, -62, -45, 66, -60, -86, 41, 86, -42, -43, 98, -28, -34, 27, -54, -52, 32, 100, -85, -12, -60, 7, -51, -81, -89, -96, -32, -4, -76, -15, -8, 64, 96, -15, -59, -46, 61, -42, 17, -18, -36, 89, -83, 5, 97, 7, 58, -48, 54, -72, 39, -30, 8, -37, 54, -46, 63, 63, -45, 80, -69, 44, -17, 61, -5, 80, 55, -96, 5, 19, -66, -93, -71, -76, -10, 6, -59, 4, 97, -90, 49, -34, 66, 45, 66, -89, 71, 47]
[-68, 42, 63, -28, 70, 3, 46, -61, -26, -48, -49, -4, 88, 62, -85, 95, -89, 37, -49, -70, -26, 97, -20, -24, 79, 20, 96, -2, 91, -10, 17, -2, 39, -65, -98, 20, -85, -66, -33, 50, 71, 93, 95, 50, 54, -95, -71, 33, 19, -2, 55, -38, -76, 94, 55, -69, 24, 28, -3, -83, 35, 41, -87, -77, -31, -66, -45, -49, 91, -56, 11, 38, -91, 67, -26, 22, 89, 13, -84, 47, -43, 68, -80, 24, 58, 18, -14, -8, 13, 64, -93, 51, -53, -68, 59, 9, -84, 36, 43, -73]
[61, 83, -24, -29, 88, -87, -34, -78, -2, -4, -19, 96, -67, 50, -74, 94, 91, -56, -88, -80, 43, -84, -46, -41, 16, 6, 21, 54, -92, -64, -3, 43, -39, 64, 66, -95, 46, 38, -5, 27, 4, 73, 3, -78, 99, 70, -74, 47, 2, 21, 16, 44, 55, 44, -92, -20, 78, 53, -53, -27, -63, 68, 72, 51, 16, -25, -36, 10, 50, -4, 93, -55, 72, -80, 62, -25, -94, 60, -56, -98, -42, -21, -72, -24, 36, 6, -86, 45, 31, -94, -70, -99, 84, 86, -82, 45, 29, 62, -55, -26]
[75, -65, -42, -8, -9, 32, -65, -9, -24, -86, 84, -58, -12, 99, 96, 91, -93, -84, -28, 55, 61, 81, 93, 99, -61, 28, 74, -77, 52, 56, -40, -89, 24, 10, 57, -85, 41, -75, -12, 17, -15, 47, -18, -81, 50, 38, 66, -2, -23, -15, 87, -83, 42, -17, 43, 86, -36, 66, 52, -18, -68, 92, 16, -81, -29, -71, -99, 88, 11, -25, 42, -31, 76, 30, -75, -6, 21, -40, -59, -20, -89, 81, 12, 52, 89, -53, 14, -68, -68, -24, -74, 56, 22, -82, 94, 65, 78, -77, 44, -70]
[-85, 22, -3, -70, 58, 83, -59, -93, -19, -20, 38, -59, 97, 30, 88, -17, -76, -94, -77, -81, -98, -46, -77, -32, 67, -55, 82, -64, 67, -35, 12, -14, -28, -94, -47, 22, 40, -25, 29, 10, -93, 58, -76, -9, -63, 88, 75, -51, -5, 62, 6, -34, 53, 42, 15, -17, 68, 84, 55, -38, 99, -22, 85, -4, -46, 64, -67, -89, -75, 3, 69, 45, -41, -8, 66, 1, 47, -43, 76, -16, -97, -43, 73, 59, -51, 22, -91, -100, -100, 30, -94, 88, 9, -95, -6, 37, -9, -86, -30, 20]
[-53, -84, 96, 56, -3, -72, -36, 82, -59, 46, 15, -59, -8, 29, 13, -17, 10, 1, -70, -74, 81, -100, 63, -92, -94, 83, 87, -97, 2, 72, 98, 40, -21, -82, 89, -3, 64, 17, 0, 45, -74, -74, -3, -21, 18, -15, -95, 84, 78, -14, -48, 2, 70, -59, 4, 67, 46, 85, -71, 55, -75, 36, -27, 20, 45, 100, -69, -96, 48, -97, -11, 27, 13, 5, -96, 75, -99, 16, 20, 79, 8, -40, 36, 49, -4, 53, 15, -34, 9, 37, 10, 10, 45, -43, 28, -50, -76, 88, -97, 3]
[-9, -91, -95, -40, 43, 54, 68, -85, 56, 74, 32, 35, 16, -3, 58, 43, 51, -93, 59, -24, -20, -57, -11, -85, -95, 14, -57, 51, -83, 33, 93, -62, 44, 35, -11, -16, 0, 82, 50, 4, 55, 100, -77, -68, -39, -15, 1, -15, 69, -76, -42, 73, 2, 78, -94, -15, 54, -87, -96, 55, -94, 16, 64, -68, -89, 12, -26, -94, 48, -41, 99, 78, -28, 78, 44, -74, 15, -30, 73, -93, 3, 25, 3, 52, -13, -100, 77, 83, -36, -65, 58, 27, 83, -97, 21, -97, 28, 77, -80, -26]
[83, -87, -95, -91, -44, -86, 29, -65, -72, 81, 62, 21, -72, -32, -86, -56, 51, 15, -53, 64, -11, 14, -48, -73, -85, -74, -2, 6, 34, 89, -30, 37, 76, -94, 51, 24, -16, 90, -66, 55, 78, -78, -97, -80, -70, -58, -57, 32, -3, -49, -93, 57, 9, 29, -16, 39, -50, 30, 54, 23, -77, 16, -22, 55, -46, 21, 11, -47, 1, 94, 43, 72, -75, 41, 96, 66, -41, -83, 37, -99, -51, -81, -93, -66, -89, -77, 21, -2, -4, 80, -51, 35, -22, 98, 95, -65, 82, 30, 48, 44]
[-23, -97, -30, -59, 91, 87, -75, 18, -70, 65, 90, -55, -24, 56, -77, 47, -25, 40, 19, 3, 42, -48, -25, 95, -80, 73, 18, 23, -67, 65, 39, -83, -50, 34, -4, 79, -19, 76, 77, -51, 14, 96, 7, -86, 19, -40, -32, -84, -3, 42, -46, -44, 93, 34, 92, 80, 8, 6, -93, 99, 44, 97, 55, -92, 49, 42, 95, 80, -30, 40, 81, 32, -95, 5, -94, 18, -94, 73, 65, 8, 99, 1, -75, -6, 84, -6, 70, -7, 23, 10, -76, 83, 34, -44, -63, -50, 23, 52, 99, 86]
[55, 75, 77, -91, -70, -33, 99, -17, 53, -23, 28, 92, -16, -8, -29, 5, -2, 83, -32, 16, -29, -51, 22, 0, -2, -76, 0, -14, -69, -48, 68, -32, 98, 23, -44, -45, 56, 34, -32, 1, 4, -85, -22, -47, -2, 4, 55, 19, -30, 29, -19, 65, -48, 9, 77, 77, 28, -21, 89, 84, -95, 53, 71, -54, 30, -34, -35, 34, -8, 18, -75, -99, -16, -51, -47, 88, 82, 39, 7, 12, -29, -63, -39, -78, 28, 27, 68, -90, -6, -61, 48, 17, -53, -66, 48, -70, -28, 97, 15, 54]
[48, 92, -96, 9, -44, 48, 52, -2, -1, 87, -56, 42, 94, -25, 90, -74, -38, -87, 69, 57, -8, 69, 78, -21, 0, -51, -4, -11, -100, 23, -48, 71, -28, 18, -19, 60, 92, -73, -88, -25, -65, -91, 73, 98, -79, -73, 15, 22, 38, 94, -43, -38, -76, -34, 62, 4, 81, 7, 69, -18, 0, 57, 96, 24, 11, -80, 97, -54, -8, 20, 1, 59, -46, -70, -46, -49, -40, 24, -48, 7, -90, 86, 58, -20, -45, 6, -80, 3, 34, 27, 63, 84, 81, -33, 35, 96, -91, 21, 15, 27]
[79, -96, 19, 84, -82, 68, -30, 9, 85, -74, 72, -24, 79, -4, -91, 57, 96, 64, 70, 66, -55, 52, 28, -69, -2, -20, 30, -35, -11, -89, 40, 65, -73, 59, -6, -99, 54, -97, 75, 11, 19, 29, -34, 43, 43, 92, -92, -38, 99, 25, -80, -4, 75, 7, -1, -30, -8, 33, 49, 86, 80, -33, -16, 23, -2, -94, -14, -29, -23, -19, 82, 14, 91, -64, 16, -77, -99, 32, -18, -79, 97, -11, -96, -36, 38, -22, -25, 29, 61, -37, -83, -41, 50, 33, -29, -73, 54, 64, -41, -67]
[5, 95, -66, 99, 68, -97, -93, -89, 67, 72, -62, 53, -13, -51, 86, 95, 27, 75, 5, -30, -79, 2, 25, 13, 28, -15, 27, -79, 22, -83, -58, -86, 18, 63, 30, 23, -3, -14, 18, -62, -4, -73, -76, 46, 80, -11, -13, 49, -78, 13, 0, 39, -19, 71, -16, 10, 95, -54, -47, 23, -46, 39, -28, 37, -44, -30, -7, 61, 35, -20, -74, 42, -10, -12, -5, -7, 53, -54, -21, 59, -63, 85, 0, 0, -35, 7, 35, -54, 75, 3, 42, 81, 24, -59, -79, 86, -75, 98, 35, 15]
[-15, 54, 43, -7, -100, 30, 7, 18, 84, 31, -67, 95, 37, -10, -36, -60, 7, -59, -67, 84, 63, 15, 21, 55, -55, -40, 42, 29, 57, 24, 56, -54, -83, -58, -26, 81, 70, -62, 32, -12, -69, -41, 91, -54, 51, 78, -70, -58, -12, -88, 14, 76, 38, 16, 79, 12, -61, 48, -94, -35, -25, 49, 49, 14, -2, 19, 8, 24, -95, 84, 41, -28, -89, -75, -34, -85, 37, 67, 18, 1, -76, -74, 3, -50, -17, -95, 50, -63, 96, 72, -83, 50, -91, -69, -17, -86, 40, 15, -85, -3]
[-85, -68, 47, 21, -76, 24, -78, -6, 92, -80, -25, 19, -95, 65, 78, -32, -63, 56, 11, 43, 14, -79, -20, 88, -24, -79, -53, -72, -78, 42, 45, -77, 11, -91, -100, 31, 81, -4, 54, 13, 84, 51, 66, 8, 39, -22, -85, -38, 56, 42, -79, 84, -58, 86, -5, 51, -32, -90, 63, 63, -100, -18, -52, 65, 76, -79, -96, -83, 56, 84, -5, 49, -69, -73, 70, 81, -53, -72, 95, 97, -99, -11, 7, -34, -11, -55, 55, -34, 61, 77, 57, 99, -64, -7, -93, -2, -4, 7, -71, 64]
[-69, 6, 58, -10, 42, -67, 89, 52, -17, -13, 55, -65, 100, 43, 90, 73, -48, 15, -60, 68, 10, -32, -37, -45, 65, 6, 16, -9, 7, -26, -5, 92, -38, 88, -64, -25, -38, -37, 87, -68, -67, -26, 34, 7, -47, 58, 51, -47, 13, 52, -19, 79, -33, -72, 32, -59, 77, -73, -62, -8, -82, -67, -26, 58, 26, -59, 73, -3, 95, -15, 63, 31, -4, -41, 11, 85, -28, -55, 0, 19, 80, -9, 11, 68, 19, -85, 2, -62, 55, -78, 16, 86, -35, -87, -51, 29, -80, -50, 80, -90]
[16, -37, -29, -70, -80, 68, -16, -25, 30, -11, 27, -66, -25, -1, -53, -48, 55, -58, 45, 28, -78, 36, 88, 58, 28, -88, -3, 56, -21, 95, 93, 66, -82, 55, 83, -17, -59, 22, 83, -30, 94, 62, -57, 13, -70, 52, -38, 90, -21, -97, -9, 35, 37, 59, -32, -75, -12, -15, -39, -27, -64, -15, 59, -88, -49, 0, 45, -48, 16, -21, 6, 29, -93, -6, 15, -40, -22, -32, 43, 24, 92, -6, -30, 39, -27, -9, 56, -88, -38, 41, -9, 43, -95, 66, 84, -54, -21, -5, -100, -81]
[-42, -39, 23, 29, 3, -47, 59, -99, 97, 22, -43, -22, -17, -26, 82, 80, -13, -62, 14, -92, -48, -70, 19, -69, -40, -42, 72, -38, -68, -96, 14, -77, -26, 62, 99, 9, -83, 90, 34, 79, -6, -4, -57, 71, 25, -82, -38, 67, -94, 51, -30, -45, -89, 22, 21, -6, -91, 25, 13, 16, 87, -56, 19, 22, -14, 26, 6, -84, 70, -9, -26, -34, 95, -66, 68, 23, -5, 98, 91, -69, -50, 16, -56, -59, 28, 60, 46, 72, 14, -69, 38, -12, 34, 16, -47, -56, 68, -85, -82, -73]
[19, -1, 30, 37, 13, -17, -55, 82, -97, -75, -10, -14, 70, -89, -29, -75, 17, -65, -35, 24, -63, -29, -53, 26, -96, 3, -76, -49, 34, -70, -49, 48, -2, 97, -60, -13, -34, -84, 73, -30, -55, 11, -90, 36, 34, -57, 52, -54, -61, 47, -42, -90, -29, 94, 5, 68, 14, -64, -100, 15, -75, 2, -41, 14, -35, 71, -76, -12, 68, -83, 64, 56, 12, -44, -26, 56, 87, 57, 60, -68, 15, -37, -46, 69, 22, 55, 85, 74, 16, 51, -4, 18, 81, 49, 62, 23, 63, -10, 15, -6]
[-67, 57, 100, -23, 86, 45, 53, -1, 13, 85, -87, 22, 4, -43, -87, -59, 46, -11, -51, 75, 54, 44, 10, 26, 5, -95, 26, 6, -87, -24, 53, -98, -64, -68, 79, 56, -35, -69, -29, -4, 5, 4, -6, -11, 6, -68, 52, 38, 65, -54, 98, 81, -51, -5, -16, 14, -83, -49, 30, 26, -38, 6, 18, -36, -33, -54, -76, -17, 91, 92, 22, 21, 5, -31, 34, -9, 17, 28, 22, 26, -30, 60, 25, 86, -74, 35, 14, 88, 89, 81, 1, -8, -21, -97, -85, -69, 68, -76, 9, 62]
[-74, 19, -90, 82, -44, 51, -27, 53, -23, -18, 97, -14, -51, 34, -90, -78, -17, 38, 7, 34, -79, -96, -18, 51, -7, 56, -57, 49, 98, 96, -47, -24, -35, -31, 16, -36, 49, -32, -25, 88, 47, -74, 1, -14, -89, 96, -40, 87, -36, 75, -46, -40, -59, -30, -23, 6, 89, 39, -13, 51, -24, 65, -48, -84, 15, -12, -32, -26, 73, -91, -18, 71, -43, 6, 60, 11, -95, 68, -76, 22, 93, 0, -52, -35, 81, -36, -18, 84, 32, -80, 76, 27, 51, -92, -29, -88, -48, 11, -24, -85]
[-90, 12, -18, 66, 82, -18, -75, -68, -9, -41, -59, 100, -54, 67, -41, -88, 84, 56, -3, -83, 92, 20, -31, 13, -5, -21, -36, 65, -77, 37, 86, -66, 15, -95, -24, 5, -18, -36, 87, 8, -58, -92, 85, 15, -1, -18, 46, 68, 41, -63, 83, 22, -93, -58, 11, 19, -87, 7, -82, -71, 43, 13, 99, -98, -44, 13, -40, 78, -91, -100, -11, 24, -30, -22, -57, 100, -52, -43, 27, 62, -4, 47, -4, 83, -54, -91, -75, 88, 88, 63, -10, 95, 76, 6, 87, 22, -50, -25, 66, 63]
[42, 65, 49, -9, 82, -1, -53, 59, 2, 16, -8, -3, 7, -38, 95, -47, 99, -13, -67, 37, 98, -65, -40, 1, 94, 62, -37, -48, 99, 17, -95, -2, 75, -13, 79, 59, 81, -86, 60, -100, -78, 37, 44, -39, -63, -46, -99, 17, 67, -23, 56, 95, 48, 40, 76, -82, 46, -97, 2, -51, -64, 6, -94, 50, -41, -99, -24, -85, 81, 90, 28, 6, -25, 89, 48, -24, 4, 99, 27, 99, -61, 80, 51, 98, -11, 68, -5, -65, -93, -6, 100, 47, -56, 72, 60, 65, -18, -84, 72, -2]
[-10, 50, 72, -14, -26, -35, 95, 1, -12, 35, 40, 58, -74, -10, 15, -38, 71, -30, 54, -20, -81, -89, -39, 31, -1, 12, 2, 69, 1, -63, 87, 34, 53, -99, 25, 55, 55, -100, -35, -3, -76, 0, 98, -13, -34, -98, 24, 33, 98, 20, -4, -36, -54, 76, -89, 29, -79, 44, -37, -83, 32, 89, -83, -26, -100, -91, 1, -79, 95, 45, 13, 8, -31, -14, -5, -90, -25, -9, 15, 33, 12, -61, -18, 44, 93, -51, -66, 96, -76, -21, -23, 65, 14, -70, 88, 85, 41, 57, -27, 13]
[9, -96, 69, 25, -53, 46, 16, 5, 50, -63, -84, -7, -29, 38, -18, 12, 26, 4, -4, -97, -29, -92, -33, 6, 67, -28, 53, 1, 74, -42, -53, 13, 59, -6, -95, 98, -96, -18, 37, 57, 70, 24, -86, -60, 98, -84, 14, 28, -66, -38, 95, 37, 1, -31, 75, -5, 2, -46, 61, 53, -27, -92, -26, -51, -37, 86, 17, -86, -42, -37, 15, 60, 99, -89, 1, -98, 60, 0, 80, 20, 37, 15, -14, -81, -28, 50, -25, -39, -87, 40, -94, 18, 68, 0, 57, -33, 71, -92, 26, -50]
