[-47, -79, -49, -96, -41, -15, 37, -17, -98, 68, -6, -91, -4, -80, -70, 96, 10, -51, -26, -84, 27, 90, 27, -19, -12, 10, -78, -61, 22, 79, 7, 38, -36, -23, -89, -92, -18, -84, 26, -85, 96, -42, 28, -74, -52, -44, 92, -74, 63, 25, 17, 41, -87, -2, 100, 24, -49, 96, -96, -18, -22, 7, -11, 77, 57, 85, -3, -56, 78, -22, 46, -51, 58, -93, 71, -5, -56, 0, -50, -12, -88, 43, 8, -32, -10, -20, 60, -54, -39, 58, 94, -3, -39, 1, 13, -82, 27, -69, 27, -46, 60, 15, 15, 8, -7, -41, -46, -95, 71, 77, -27, 69, -83, -81, -7, -85, 85, -36, -87, 47, -28, -71, 11, 12, -74, -31, 68, -71, 42, -37, -75, 49, 14, -74, 78, -58, 92, -60, 69, 49, 38, -66, -31, 47, 76, -94, -91, 50, 100, 97, -43, -67, 13, -68, 53, -16, -81, -84, -41, -16, -26, -35, -76, -47, 69, 89, 35, -16, 67, -1, -40, -81, 31, 76, -71, 54, -87, 35, 75, -81, 94, 44, -40, -21, 3, -54, 48, -88, 60, 50, -30, 20, -94, 21, -54, 25, 4, -85, -68, -61]
[-83, -36, 83, 24, 92, -47, 78, 84, 81, 54, 43, 47, 57, 94, -13, 77, 53, -4, -2, 86, 82, -43, 28, 23, -47, 45, 58, -37, 34, 68, -76, -70, 90, 85, 97, -13, 5, -37, -100, -14, -90, 7, -89, -13, 1, -11, 35, -61, 18, 32, -67, -32, 91, 6, -36, -91, 8, -94, 71, -50, 13, -44, -89, -22, -70, 96, 67, 23, -75, -42, -93, 87, 62, -42, 52, -21, 82, -97, -31, 95, 39, -32, 92, 64, -42, -14, -93, 68, 92, 74, 10, 53, -47, 0, -3, 99, -1, 99, -39, 78, 83, -3, -4, -24, -21, 93, 8, -85, -31, 96, -58, 56, 5, 34, -10, -18, -2, -5, -7, -99, 19, 33, 35, 55, 59, 61, -80, 36, -29, -58, -47, -25, 91, 90, -68, -4, 50, -86, -75, 86, -79, -14, 4, 0, 65, -93, 89, 24, 19, -4, 72, 10, -51, -27, -43, 56, 46, -83, -83, 93, -18, -36, 86, -17, -97, -89, -60, 35, -7, -44, 50, 43, 47, 46, 30, -38, -17, 92, 22, -75, 65, 53, 80, -33, -25, -60, -71, 18, -67, 97, 83, 6, 0, 36, 54, 79, -59, -56, -24, 26]
[14, -69, 15, -35, 88, 38, 49, 63, -87, -2, 18, -28, 23, 3, 63, 87, -97, -42, 35, 49, -57, -93, -45, 19, -52, -43, 61, -89, 30, -74, -44, 1, 3, -30, 76, 57, -34, -33, -88, -72, 49, -60, -19, -70, -29, -13, -11, -58, 25, 3, -31, -18, -26, -19, -81, 84, -59, -56, 65, 43, -63, -17, 54, -46, 75, -17, -66, 30, -15, -95, 74, 19, -99, -97, 83, -6, 30, -5, -24, -66, -43, -28, -58, 99, 43, 76, -18, -70, 61, -9, 87, 17, -100, 20, 75, 29, -40, -48, 31, 46, -3, -74, 16, -47, 47, -89, 24, 57, -14, 54, 0, 79, -91, 16, -17, -91, -38, 39, 3, -71, 11, -53, -43, -49, 32, -84, 19, 94, 92, 29, -44, -33, 0, -11, -25, 0, 66, -23, -9, 42, -38, 73, 53, -8, 50, -58, 24, 67, 61, -74, 89, 33, 26, -25, -97, 67, 65, -28, 35, -100, 20, -19, -1, -82, -5, -6, 27, -31, -69, 71, 98, -78, 11, 88, -50, -36, 5, -61, 97, -41, -93, 18, 5, 97, 8, 1, 20, 78, -26, 27, 3, 93, 46, -20, -17, -76, 60, -42, 27, -77]
[64, 36, 100, -11, -14, -60, -17, 99, 75, -70, -47, 82, -72, -78, -51, 84, -97, 88, -80, 47, 45, 17, -76, -30, -34, 41, 48, -28, 88, -29, -39, 13, 3, 96, 83, -68, 98, -78, 93, -99, 75, 22, 77, 66, 75, -6, 75, -18, 98, -96, -30, -58, -49, -55, 58, 48, -65, 1, 14, -47, 1, 24, -87, -58, 61, 48, 12, -4, -86, -65, 65, -51, -4, -68, -76, -44, 86, 45, 78, -78, 60, 15, -30, 99, -83, -29, 31, -34, 9, -65, -69, -67, 24, -18, -24, 13, 55, -46, 89, 82, 32, 42, 69, 59, 46, -19, 93, -61, 71, 32, -24, -10, 49, -33, 22, -45, -42, 87, 0, 31, 79, -54, 7, 76, 3, -4, -67, 50, -42, 20, 42, -51, 67, -64, -61, 94, 60, -60, -71, -41, 49, -18, 52, -38, -95, -81, -84, -27, 63, 63, -93, -52, 19, -32, 75, 22, 9, -92, -41, 32, 40, 66, 66, 96, 26, -12, -25, 83, 24, 55, -84, 92, 57, -75, -49, 66, -6, -24, 73, 32, -9, 9, 10, 48, -44, 71, -10, -8, -20, -58, 76, 67, 22, -86, -27, -80, -43, -67, 55, 14]
[-59, 21, -76, 39, 47, -55, -73, -15, -81, -84, 75, -74, -99, -34, -86, -93, -28, 96, 23, -98, 48, 6, -60, 38, 57, 58, 39, -5, 46, 97, -100, -61, -96, -48, 32, -95, 6, 0, 4, 25, 71, -66, -96, 4, -65, 54, -31, -78, -19, 91, -68, -62, 26, 98, 5, -25, 49, -58, 18, -24, 12, -52, 0, 88, 76, 8, 31, -39, -75, 56, 55, 14, -79, -65, -63, -26, 63, -88, -3, -3, 22, -9, -21, 5, 50, 56, 61, 28, -55, 54, -11, -85, -48, 51, -77, 53, -98, 84, -73, 13, 13, 64, -92, 2, -55, -37, 15, -75, -100, -59, -26, -57, 6, 28, -88, 53, 98, -45, 0, -74, -20, 47, 27, -99, -23, -27, 96, -15, 38, 3, 82, -5, 72, -72, -8, 35, -22, -26, -41, -88, -14, -41, -86, 82, 5, -74, 50, 49, 72, -86, -16, 36, -81, 53, 46, 56, 36, -53, 95, 50, -6, 23, 79, 97, -20, -59, -77, -59, -95, -32, 62, -73, -90, 23, -14, -27, -76, -31, 65, -18, -44, 99, -34, 92, 36, -49, -46, 69, 19, -80, 37, 27, -3, -84, 28, -51, -35, -55, -61, 28]
[74, 24, -37, -15, -33, 68, 4, -37, 52, 41, -59, 90, 32, -39, 49, 70, 44, 44, -85, -61, -26, -67, 49, -79, 17, 18, 47, 73, 32, -37, -61, -79, 86, 16, -60, 70, -55, 74, -95, 31, -64, -58, 81, -82, 39, -44, 56, 31, 33, 17, 24, -41, 18, -4, 54, -4, -93, 51, -23, -73, -44, 46, -99, -34, 35, -28, -8, 82, 71, -30, 0, 65, -73, 80, -7, -83, 81, 99, 97, 9, 63, 9, -81, 47, 19, -82, 73, -33, -91, -46, 44, 5, 7, -12, -53, -19, -5, 60, -76, 28, -41, -16, 59, -74, 74, -12, -64, 82, 45, -18, -31, -33, 50, -5, 41, -76, 44, 96, 57, 73, 98, 28, -100, -91, 7, 95, 52, 83, 70, -9, -28, 18, 9, -48, 26, -65, -16, -67, 16, 66, -32, -72, 50, 19, 7, 18, 48, 58, 66, 79, 38, -88, 24, -62, 79, -54, 44, -55, -83, -47, -5, -58, -83, 51, -77, 92, 73, 13, -29, -83, -7, -60, 74, 19, 32, 60, -40, 68, -30, -95, 53, 9, -33, 93, -20, -14, 12, 30, 80, -85, -22, -24, 71, -48, -80, -82, 14, 89, 21, 31]
[-94, 65, -31, -30, -22, -91, -55, -77, 48, 32, -97, 74, -80, -79, -53, 98, -4, 4, 67, -49, -94, 23, -57, -35, -8, 63, -68, -45, 68, 69, -61, 99, -71, 69, -51, -1, 25, 1, -89, 27, -54, -80, -51, 100, 4, -22, 83, 16, 93, 98, -49, 41, 20, 40, 60, 51, 81, 82, -94, 32, -28, -25, -23, -96, -64, -68, 76, 9, 38, -38, -3, 3, 27, -2, 21, -74, -64, -46, 19, 60, -12, -94, -66, -96, -31, -6, -31, 6, -11, 37, 41, 82, 28, -35, -60, 13, 84, -39, -64, 22, 77, -67, -24, -53, -41, -89, 38, -8, 20, 58, -15, -67, 69, -5, -29, -91, 46, 96, -65, 24, -61, -35, 34, 55, 86, -47, -49, -51, -23, 48, -50, -50, 27, -21, 74, -90, 69, 87, 28, -100, 50, 99, -33, -20, -31, -29, -46, -60, 56, 10, -8, -47, 33, -35, 11, 66, -49, -32, 64, 45, -36, 57, -64, 6, -50, -26, -89, 76, 43, -4, -15, -41, -23, 80, -32, 33, -94, -6, 27, 34, 64, -80, 67, 23, 100, 83, -85, -88, -82, 41, -82, 57, 25, -15, 21, 17, 44, -45, -63, 6]
[-54, -67, 16, -94, -77, 8, -35, -56, 73, 0, -9, -40, 17, 36, 35, -40, -14, 92, -81, -6, 90, -98, -15, 10, 72, -33, -56, 84, -57, -6, 16, 20, 97, 13, -90, 6, 59, 90, 15, 21, 8, -4, 36, 33, 74, 79, 23, 19, -11, -76, -74, 14, 51, 67, 87, -21, -32, -81, -87, -77, -16, -79, -98, 6, 18, -61, 25, 69, -8, 99, 94, 2, -88, 15, 98, 78, -8, 41, -41, -89, 59, 95, 18, -11, -2, 80, -6, -53, 67, 25, -82, -77, -40, 28, 78, -16, -67, -92, -45, -19, -18, -47, 11, -98, -81, -48, 67, 72, -38, -22, 9, 17, -32, 88, 87, -63, -17, 55, 67, 67, 83, 72, 5, -4, 59, -52, -87, -37, 33, -56, -84, -100, -47, -43, 19, -30, -24, 39, -96, 55, 100, 32, -60, -96, -4, -56, -87, 12, 11, -42, 58, 16, -96, 85, 21, 31, 99, 27, -30, -84, -94, 7, 35, -17, -31, -55, 49, 20, -23, -28, 86, -19, -53, -48, -19, 41, -11, 29, -11, -55, -94, -17, 54, -69, 68, -97, -72, -39, 29, -27, 1, 26, 35, 27, -98, 24, 89, -15, 1, -92]
[-73, -40, 42, 78, 60, -31, 65, -51, 7, -77, -64, -90, -11, 1, 38, 1, -90, 29, -62, 84, -19, 95, 74, -22, -81, -83, -16, 59, 48, 32, 8, -7, -63, -20, 75, -40, -25, 57, 95, 57, 99, -92, 17, -22, -21, -20, -51, 38, 17, -99, -31, 21, 40, -23, -2, -37, -48, 38, 96, 5, -43, -75, -36, -68, -12, -33, 53, -3, -82, -56, 71, -69, 94, -95, -88, 77, 64, -41, 13, 88, -99, -62, 44, 11, -59, -86, -80, 79, -28, 81, -13, -92, -9, -15, -71, 7, 41, 88, 6, 51, -14, 19, 56, 46, 17, -58, -58, 98, 72, 21, -10, -47, 78, 40, -68, -24, -77, -60, 56, -100, 74, 91, 48, 7, -7, -77, 7, 80, 45, -1, 14, 35, 74, -82, 79, -67, 98, -7, 100, -69, 91, -24, 86, -45, -47, 51, -67, 7, 96, -32, 22, -34, 1, -7, -6, 27, -40, -29, -74, 93, 98, 29, 69, 23, 62, 51, -65, -52, -29, -77, -86, -94, 85, -67, 75, -11, -60, 1, -50, -44, 71, 59, 92, -16, -3, 46, 89, -62, -78, 53, 4, -13, 57, -83, -76, 29, -22, -75, 51, 36]
[44, 43, -92, 90, 83, -75, -62, 50, -47, 71, -100, -45, -44, -15, -26, 41, -75, -26, -1, -81, 62, 12, 39, 23, -41, 49, -1, -51, 60, 91, -42, -79, -67, 54, 42, 51, 7, -26, -48, 91, 33, -44, -99, -75, -49, 87, 92, -61, -15, 22, 48, 61, -69, 96, 51, 24, -29, 47, 89, 11, -48, 95, -50, 80, -50, 90, -51, -75, -16, -84, -78, 3, -45, 30, 24, -85, 78, -35, -99, -25, -73, -82, -60, -35, 66, -58, 73, -29, -65, -4, 26, 21, 31, -4, 97, 19, -57, 22, -13, -94, -100, 24, 21, -3, -48, -43, -50, 30, 51, -68, -97, 90, -36, 5, -29, -25, 31, -42, 48, -63, 20, -54, -27, -95, 30, -76, 79, 23, 12, -24, -39, 47, -22, 32, -18, -74, 11, -86, 55, 83, 79, 16, 91, 79, -88, 37, -85, -40, 42, -5, -35, 90, 88, 23, 38, -67, 40, -35, -30, -20, 18, 13, -34, -44, -89, 69, -7, 83, -6, -70, -84, 20, -47, 33, -88, 54, -9, -15, 79, 97, 64, -5, 46, 40, 55, -45, -35, 65, -17, -74, 23, -52, -90, -40, 9, -47, 31, -44, -76, -62]
[19, 7, -79, 4, -25, -59, -76, 2, 17, -79, 27, 74, 47, 63, 34, 60, 66, -18, 58, -60, 23, -6, -26, 59, 87, 48, 35, 77, -91, -62, 19, 10, 11, -71, -95, -15, -86, 16, 18, 40, -66, -46, 30, 68, -90, -61, 48, 80, 78, 37, 89, -23, -15, -23, 7, -93, 3, 64, -18, 1, -8, -61, 85, -2, 67, 83, 28, 31, 51, -28, -5, -2, -57, -24, -63, -22, 9, 15, -20, -22, 53, -6, 80, 9, -17, 9, 97, 100, -30, -67, -29, 41, -83, -73, 76, 67, 55, 13, -44, 100, 28, 76, -10, 64, -18, 17, 62, -42, 78, 70, 53, 28, -91, 46, -35, 24, 33, 6, 34, -9, -88, 2, 70, -73, 85, -40, -46, -30, -4, -100, 23, 56, 59, 99, -12, 87, 5, 100, 21, -77, -88, -96, -14, 70, 7, -56, -2, 31, 84, -8, -76, -56, 96, -90, -20, -67, 57, 88, -54, 60, 30, -45, 55, 59, 94, -63, 34, -45, -99, 18, 30, -83, -25, -71, -98, 14, 4, 0, 86, -92, -84, 97, -19, -44, -5, -52, -9, 85, -33, -60, 70, -78, -100, -27, 7, -71, -15, 41, -14, -9]
[-59, 93, -88, -68, 30, -10, -35, 85, 83, 32, 4, -85, 18, -7, 27, -72, 35, -80, 30, 68, 17, 30, -89, 28, -51, -67, -91, 5, 17, -42, 82, -13, 83, -79, 41, 62, -82, 19, -31, 45, 19, 2, -31, 88, 75, -27, 44, -98, -37, 71, -50, -50, 55, 50, 91, 7, -65, 44, -49, 47, -42, -87, 1, 76, 18, 13, 83, 24, 69, -6, -17, 31, 77, -10, -97, 7, 7, -51, 2, 73, 14, 80, -68, -81, -32, 43, 8, 53, 16, -93, 39, 3, -3, 0, -62, 42, -43, 65, -35, -24, 69, 59, 93, 84, -50, 10, -86, -96, -90, 24, 95, 55, 70, -53, -78, 54, 51, -63, -22, -60, -79, 40, -78, -19, 11, -87, -61, -46, 4, -32, 49, -23, -19, 54, -45, -40, -15, 83, 39, -26, -59, 1, -44, -83, -89, -83, 19, 39, -49, 48, -96, -56, -54, 78, -45, 57, -2, 31, 64, -34, -3, 55, 17, 23, -7, -13, -92, 91, 82, -66, -65, 67, -79, 94, -5, 77, -91, -74, -7, -56, 39, -55, 14, 45, -44, 91, -95, -60, 16, 93, 85, 45, -29, 0, -5, -27, 96, -77, -43, 8]
[73, 91, -80, 53, -67, 83, -35, -64, 52, -94, -29, 91, 66, 85, -70, -79, -100, 9, 56, 94, 27, -51, 50, -96, -12, 54, 53, -26, 98, 1, -83, -22, 9, 64, -78, -51, -91, 61, -9, 22, -25, -21, 34, 60, -36, 15, -83, 99, 95, -75, -92, 12, 73, -68, 83, 0, 49, 2, 13, 71, -2, 97, -54, -54, 5, 93, 69, -18, 63, 8, 93, -75, 21, 8, 43, -94, 52, 72, 73, -58, -31, -83, 97, 47, 95, -15, -47, 41, 82, -33, 74, 21, -10, -43, -38, -14, -60, 4, -10, 68, 50, 75, 10, 59, 62, 81, -65, 14, -56, 52, 21, -58, 5, -51, -16, -89, -29, 45, -75, 60, -1, -1, 77, -81, 49, 5, 46, -77, 39, 38, 6, -80, 60, 54, -97, 46, -69, 45, 22, -94, 98, 2, -66, 75, 91, 11, 15, -18, -70, -86, -59, -12, -27, 4, 85, -30, -83, -70, 4, -26, -94, -95, -30, 51, -56, 28, -21, 57, 2, 41, 44, 74, -77, -15, -68, 8, -22, 70, 68, 8, -91, -99, -21, -19, 72, 18, -7, 75, 6, 55, -14, 73, 49, 32, -63, 67, 88, -50, -55, -30]
[-63, -82, 0, 17, -9, 25, 62, -37, -42, -87, -72, -32, 0, -100, -67, 57, -43, 92, -83, -63, 4, 52, -88, 76, -28, -20, 100, -67, -29, 59, -13, 69, 12, 19, -92, 99, -71, -30, 66, -38, -92, -56, 50, 64, -83, -93, -62, 31, 79, -94, -83, 62, 5, 90, -80, -67, -27, -95, -19, 74, 6, -49, -81, -55, -32, 91, -80, -24, 39, -46, 26, -61, 91, 48, -49, -26, 93, 27, 24, -99, 18, -3, -4, -14, 83, 56, -82, -5, 35, 95, -19, 68, -41, -34, -39, 8, 41, -79, 55, 68, -9, 4, -8, 31, -16, -46, -50, 57, 22, -50, 93, 58, 84, 27, -73, -27, -41, -90, -45, -1, 60, 50, 27, -69, 79, -19, -52, -71, -15, 61, 96, 21, 84, -17, -11, -69, 49, 84, 62, -94, 6, 87, -32, -98, 55, 88, 89, 58, -59, 97, -92, 26, -18, 7, -18, 47, 27, -38, -92, -65, -7, -85, -28, -15, -92, 64, -95, -30, -52, -95, -76, 61, -40, -74, 81, 71, 33, 79, -48, -50, 55, 63, 47, 38, -99, -56, 60, -46, -7, -6, -28, 22, 41, 29, -73, 20, 24, -53, 11, -9]
[-12, 75, -35, 5, 80, -62, -2, 94, -87, -63, -32, 15, -88, -98, 5, -35, -28, -9, 97, 52, -54, 98, -38, -31, -1, -70, 71, 48, -38, 11, -46, -12, 28, -49, -52, 81, 31, -94, -79, 56, 6, 44, -54, 75, -58, 26, -79, 55, -70, 62, 31, -40, 83, 13, -72, 35, 75, 38, 41, 4, 8, 10, 66, 64, 42, 64, -4, -95, -31, 42, 15, 42, 78, -27, -39, 99, 46, -39, 58, -60, 44, -50, 91, 67, -19, -32, 6, 70, 33, 16, -65, 0, -28, -53, -58, -82, -29, 97, -75, 35, -51, -81, -92, 1, 19, -53, 48, -40, -72, 62, -23, -75, -38, 26, 72, 71, 68, -70, 16, 17, -94, -71, -27, 22, 6, 39, -77, 30, 30, 5, -28, 33, 74, -88, -8, 37, 70, 45, 54, -57, -45, 87, 5, 56, -58, 21, -82, -22, 58, 96, -75, 7, -85, -11, -1, 24, 64, 72, -83, -13, 54, 91, 73, 6, -68, -100, 4, 86, -21, 96, 23, -92, 62, -74, 12, 3, 59, 62, -48, 46, -33, 66, 89, -21, -81, -66, 25, -79, -38, 90, -52, 49, -60, 73, -9, 46, -78, 67, -83, 39]
[35, 20, -86, -7, 36, 48, 77, -90, 7, 51, -82, -38, 45, -2, 67, -9, 67, 78, -56, -38, 49, 22, -42, 40, 95, -61, 1, -50, -77, -95, 94, 98, 71, 84, 30, 29, -32, -39, 7, 35, -82, -74, -83, -14, 22, -75, -87, -50, 0, -100, -1, -22, 17, -6, 42, 63, -95, 37, -17, -92, -47, 3, -28, -85, 21, 48, 38, -79, -7, -84, 83, 0, -44, -50, 90, 88, 100, -13, -95, 49, -23, 37, 70, -22, -88, -73, 15, -100, -32, -67, -95, -60, -36, -41, 16, -36, -27, -100, -96, 89, 12, -99, -48, 72, -85, 33, 30, -6, -55, -98, -27, -87, -86, -2, -36, 89, 30, 8, -45, 32, -90, 65, 77, -86, 46, -41, -90, -34, -36, -76, 87, -19, -1, -30, 94, 36, -21, 60, -60, -100, 90, 79, 2, 26, -41, -2, 37, 1, -88, -4, -69, 99, 52, 78, 23, -50, -66, 35, -45, 8, 11, -30, -48, 32, 55, 67, 70, 12, -51, 88, -17, -52, 55, 92, 87, -63, 6, -27, -68, 93, 79, -76, -27, -71, -42, 51, -25, 66, 41, 12, -82, 93, 57, -72, 82, 42, 3, 46, 58, -90]
[42, -3, 100, -58, 49, 51, 4, -2, -66, -29, -87, -5, 7, 36, 96, -10, -85, 54, -32, -71, -34, -42, -50, 42, 12, 15, -96, -18, -42, 78, -2, 20, 22, -59, 32, 84, 65, -40, -12, 25, -75, -75, -11, -98, -73, -76, 8, -69, -98, 36, -68, 40, 100, -32, -94, 59, 75, -48, -86, 57, 45, -91, 64, -34, 2, -67, 98, 7, -89, 18, -18, -73, 90, -47, 45, -29, 37, 72, -57, -18, 64, -71, -31, -54, 13, 6, 76, 97, 74, -89, -35, 64, 5, -60, -80, 60, -56, -67, 69, -23, -27, 54, 66, 74, -59, -54, 11, 50, 84, -65, -73, 37, 75, 60, 41, 49, -98, 39, 64, 33, 60, -19, 22, -7, 48, -92, 66, -91, 31, 37, -30, 86, -1, -52, 6, -76, 4, 5, -60, -23, -1, 72, 37, -17, -48, -89, -16, -5, -55, -19, -69, 67, -80, 54, 68, -81, -23, -96, -87, -44, -14, -34, -68, 88, -69, 79, -31, 6, 49, -98, 41, -97, -75, -44, 20, -50, 43, -48, -68, -86, -74, 39, 14, -2, 48, -9, 10, 12, 85, -64, 40, 50, -44, -12, 17, 25, -25, 60, 9, -72]
[6, -92, -17, -56, 92, -64, -60, -38, 39, -40, 1, -68, -9, 31, -65, -79, -74, -76, 79, 19, 68, 22, 14, -93, 18, -15, 73, 0, 32, -81, 10, 65, 49, 84, 7, -43, -44, -62, -19, 18, 44, 97, 78, 61, 20, -92, 69, -35, 72, 93, -7, -72, -68, -11, 21, 43, -28, -43, 42, -35, -93, -41, 1, 49, -46, 54, 99, -24, -60, 73, 41, -83, 34, -57, -19, 60, 95, -82, 11, -81, 80, -41, 33, -64, 100, -22, 72, 35, 80, -23, -34, 45, 13, -42, -33, 72, 88, -8, -39, -74, 51, -69, 4, 7, -9, -97, -61, -3, 86, 51, 38, 53, 22, -81, -96, 81, -16, -74, 63, -87, -31, -100, 76, -34, -34, -21, 95, -53, 89, -24, 62, -9, -73, -71, 96, 9, -82, -94, -91, 90, -78, -46, -97, 83, -7, 73, -51, -91, -5, 47, -26, -15, -61, 35, 54, -71, -42, -24, -53, 53, 90, -64, 53, -53, -44, 17, -88, -30, -61, 80, -66, -98, -65, -82, -73, 22, -52, -93, -38, 10, -41, 6, -25, 98, -46, 59, -56, -98, -77, 2, -28, 88, 27, -12, -30, -43, 16, 15, -98, 42]
[-92, 17, -2, 5, 66, 48, 22, 0, -22, 21, -63, 16, 3, 96, 95, -71, -52, -37, -94, -50, 99, 14, -9, 58, 69, -35, -38, -79, 18, -38, 19, -78, 40, -76, -83, 1, -74, -21, 92, -56, -83, -20, 83, -10, 98, 41, 34, -36, 37, 85, 100, -17, 50, 71, 31, 22, 78, -39, 22, -69, 70, -7, 96, -16, -14, -68, 100, 85, 7, -53, -64, 50, -48, 53, -44, -79, -57, 6, 1, -96, -75, -26, 15, 25, 55, -80, -73, 79, -22, -5, -10, -10, 71, -77, -59, 61, -95, 60, 16, 73, -17, 8, 41, -15, 68, 72, 28, 43, -74, -25, -46, -60, 21, 35, -55, 71, 97, -23, -80, -1, -44, -1, 95, -56, -15, -62, -24, -70, 2, 15, 7, -1, -86, -89, -62, 23, 13, -32, -53, 6, 82, 69, -53, 67, 26, -74, 38, 31, 76, 5, -71, -92, 71, 20, 59, 97, 91, -80, 95, 29, 63, -7, 77, -10, 36, 52, -6, 56, 84, 1, -10, 81, -86, 69, -48, 49, -100, 51, 27, -18, -11, 28, -64, 69, -40, -90, -54, 26, -53, 21, -25, -27, 12, -15, 18, -43, -32, -4, 18, -21]
[-55, -21, -1, -61, 20, 47, -47, 89, 52, -61, 12, -95, 67, 4, 10, 46, -28, 68, 97, -37, 34, 51, 100, -3, -4, -99, 48, 40, 84, -81, 28, 21, 10, -100, 29, -92, -80, 43, 72, -86, 94, -46, 0, 13, -38, -4, 85, -16, -54, -54, 54, -27, 54, -32, -25, -17, 19, -68, -68, 95, -71, -17, 26, -63, 74, 1, -100, 85, 1, -93, 24, 58, -9, -60, 43, -57, -39, -56, 64, 77, 28, -66, -34, 65, 11, 4, 66, -92, -100, 3, 40, -44, 57, 51, 37, 18, -62, 6, -12, -46, 62, -78, -2, -99, -67, 80, -42, 31, 35, -46, 3, -28, 79, -43, -22, -88, 25, 53, 93, 95, -35, 4, -65, 94, -99, -17, 39, -88, 90, -19, 6, 66, -87, 24, 39, 85, -37, 46, -69, -86, -91, 79, -73, -21, -57, 5, -20, -37, -84, 90, 45, 89, -60, 35, 13, -52, -41, 31, 50, 46, 9, -70, -61, 31, 33, -26, 9, -51, -95, -96, 17, 83, 56, -4, -37, -60, -100, 17, 72, -83, 0, 71, -48, -11, 44, -7, 100, -23, 54, -42, 90, 15, -64, -97, -33, -92, -48, 91, 0, -23]
[75, -86, -44, 70, -36, -76, 19, -26, -60, 19, 68, 82, -84, 80, 54, -7, -60, 52, 49, 10, 4, -32, 24, -5, -24, -100, -7, -32, 98, 24, -56, -42, -5, 19, -3, 17, 19, 9, 50, 8, 20, -86, 52, -65, 75, -56, -51, 63, 88, -42, 52, 98, 1, 33, -81, -37, 24, 7, 11, -42, -78, -46, 53, 33, 10, 10, -29, 50, -100, -92, -84, -79, 89, -12, -35, -21, 27, -60, -85, -20, 19, 89, 94, -45, 99, 41, 5, -9, 64, -9, 85, 53, 5, 4, 25, -81, -28, -45, -51, 4, -59, 34, -29, -12, -33, 7, -5, -63, -73, -13, -2, 64, 22, 30, 73, -53, -27, -79, -82, -56, -11, 1, 37, 71, 71, -35, -23, 70, 12, 47, 86, -69, -39, -66, -25, 28, -65, 97, -88, 74, 3, -55, -85, -28, 42, -56, -52, 13, -96, 59, 11, -2, -88, -3, -8, -37, 50, -52, 26, 96, -45, -60, 3, 76, 54, 79, -84, 33, 7, -45, 16, -70, 1, 58, 47, 13, 5, 81, -46, 20, 38, 63, -37, 2, -57, -100, -17, -88, 40, -54, -27, -55, -26, 6, -28, 40, 86, 6, 24, 61]
[38, -24, -15, 41, 78, -27, -82, 66, 45, 49, -2, 96, -74, -21, -60, -78, -57, -62, -70, -67, 40, -43, -71, 20, 97, 27, -96, -46, -77, -26, -39, -69, -79, -58, 65, -28, -32, 59, 74, -29, 1, 57, -53, -61, 68, -43, -87, -70, 27, -50, -63, -70, 60, -55, -31, -72, 61, 59, -12, 86, -83, -23, 21, 91, 89, -75, 87, -20, -55, -40, 35, -25, 97, -99, -67, -74, -36, -12, 36, -65, 52, 16, 10, 44, 8, -94, 77, 59, -94, 44, 94, 1, -85, 45, 64, -40, -56, -12, 6, -89, -42, -45, 22, 77, 48, 86, -28, 77, 81, -67, -39, -49, -37, 8, 91, -34, -91, 86, 96, 22, -16, 69, -77, 15, 59, -25, 53, 95, -10, 67, 67, 37, -77, -1, 60, 17, -57, 41, -98, 61, 72, -58, 97, -54, -72, 36, 10, 76, -6, -48, 12, -94, -7, -78, -77, -88, -57, -66, 60, 23, -52, 92, -15, -11, -41, 72, 67, 46, 75, 79, -49, 2, 32, -2, 50, 77, -93, 15, 36, -92, -30, 86, -75, -32, -20, -12, -21, 31, 56, -70, 60, 69, 96, -24, -55, 36, -30, -86, 47, 21]
[78, -37, -22, 10, -95, 83, 51, 72, 45, -36, 12, -1, 35, -8, 44, 7, -84, -23, 12, 49, -36, -31, -57, 83, -46, -36, -80, 82, 11, -79, -9, -91, 54, -49, -83, 54, -3, -56, -52, -43, -2, 18, 6, -69, -45, -75, 12, -80, 50, -97, 87, -8, -99, -10, 5, 3, -33, -7, 40, 79, -36, 56, 80, 4, 64, 14, -16, 47, -88, 78, 14, 54, -60, 64, -21, -9, -66, -1, -43, 87, 18, 4, 97, 81, -7, -34, 13, -68, -64, -36, -36, -36, 67, 13, -96, 72, -39, 34, -8, 27, 22, -2, -14, -82, 24, -95, -63, 58, 57, 53, 15, 87, -26, -64, -52, -55, -51, 46, -11, -52, 25, -19, 73, -2, 52, 45, -97, -12, -42, -32, -73, 83, -94, 99, 73, -57, 12, -44, 14, -55, 22, 91, -32, 52, -71, -36, 91, -27, 80, -31, 98, -8, 37, 25, 56, 56, 11, -91, 52, 87, -44, -65, -59, -9, 3, -92, 96, -90, 22, 19, -67, 13, -34, 33, -37, 37, -39, 32, 46, -10, -86, -62, 37, 66, 33, 11, 43, 86, 9, -86, 5, 85, -50, 85, -22, 22, -80, 80, 73, 21]
